row_number,transaction_id,transaction_reference,sender_wallet_address,receiver_wallet_address,sender_customer_id,receiver_customer_id,amount,transaction_fee,total_debit_amount,currency_code,status,created_at
"6508","a098b426-2fb2-46e6-8343-a2bb99321371","TX_1778167258423_8B0698E1266C","WALLET_1778153747020_1ECAE0E292C2A","ORG_WALLET_1778160273359_C48B3E1ED6E4","554070","ORG_be93a91b05f04b018a2cc595","44.44","0.04444","44.48444","USD","CONFIRMED","2026-05-07T15:20:58.423Z"
"6509","68ecdc20-a7bc-4cef-932f-4e40f50e233d","TX_1778167258427_4293B29D27D4","ORG_WALLET_1778160279735_472CEB450301","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_6575120899be4b2b93a8295a","ORG_7092abecea7a4c3ea5d476c2","42.74","0.04274","42.78274","USD","CONFIRMED","2026-05-07T15:20:58.428Z"
"6510","a93ea562-63a6-4ab7-986b-962154f2cc32","TX_1778167258432_E5F8A938356C","WALLET_1778158164274_EEBF658010844","ORG_WALLET_1778160270161_15BA2E79E909","900476","ORG_1389028bc1614aaa99dcd487","2.27","0.00227","2.27227","USD","CONFIRMED","2026-05-07T15:20:58.432Z"
"6511","1fc89dfa-8b69-439d-8094-c250b927afc3","TX_1778167258438_B842A81C7D56","ORG_WALLET_1778160272004_218D14D9D927","ORG_WALLET_1778160279322_2515D0F54F47","ORG_9e0677e9cdda4332a318f099","ORG_5d1a9275bc4a4a92b3fa18ae","38.08","0.03808","38.11808","USD","CONFIRMED","2026-05-07T15:20:58.439Z"
"6512","3b15671d-8893-466b-a80f-c0400345b5f8","TX_1778167258444_84B5CC72C0CB","WALLET_1778153747020_1ECAE0E292C2A","WALLET_1778153631813_640BB05C64D8D","554070","629571","47.72","0.04772","47.76772","USD","CONFIRMED","2026-05-07T15:20:58.444Z"
"6513","aebd22f7-3be4-4605-97f0-6307251e9471","TX_1778167258448_221F8B00E81F","ORG_WALLET_1778160271086_EEFE4F412D2E","ORG_WALLET_1778160270916_58F7499D02AE","ORG_21f9c483dfae4315b138bac7","ORG_3b0c736419434cb3915d9406","11.69","0.01169","11.70169","USD","CONFIRMED","2026-05-07T15:20:58.448Z"
"6514","32e8b4db-5d75-4989-bdfb-151470720997","TX_1778167258453_50F1C88D13CF","ORG_WALLET_1778160281587_7507D0163D18","ORG_WALLET_1778160279322_2515D0F54F47","ORG_0130bc4c8a4f483db60b9a07","ORG_5d1a9275bc4a4a92b3fa18ae","24.88","0.02488","24.90488","USD","CONFIRMED","2026-05-07T15:20:58.454Z"
"6515","16b1fc84-7d2d-4033-8b77-120d3c8e83a0","TX_1778167258458_61E83DF373EE","ORG_WALLET_1778160271754_0357D97220C1","ORG_WALLET_1778160271003_F583CBD68022","ORG_25fbaf76c088457a8422b979","ORG_a73f457b6aeb4420a9d5bd5b","2.23","0.00223","2.23223","USD","CONFIRMED","2026-05-07T15:20:58.458Z"
"6516","a78c9c80-170e-487b-9617-a1bd5cc82391","TX_1778167258462_87714041D149","ORG_WALLET_1778160271336_332D39319141","ORG_WALLET_1778160281761_D0E2A46DF0CD","ORG_aac3beae4c654f7f84f04e44","ORG_7346434746a24847bbb306fe","7.17","0.00717","7.17717","USD","CONFIRMED","2026-05-07T15:20:58.462Z"
"6517","d7216768-f0d3-47f0-a55d-684ef137f6c8","TX_1778167258465_6BA9238FB6B0","ORG_WALLET_1778160281399_E2C38644A950","ORG_WALLET_1778160283128_A2CB665268B0","ORG_b11bbcf3ec4b4e0680428a05","ORG_7eb988a91e6c46b0b85aae07","5.6","0.0056","5.6056","USD","CONFIRMED","2026-05-07T15:20:58.465Z"
"6518","769f03a4-50d6-4398-a3c8-b544c12baef6","TX_1778167258470_5D98F2F1DF7E","ORG_WALLET_1778160275341_7016E58B21CB","ORG_WALLET_1778160282116_06B29CDD554E","ORG_ba1f38d427344ade8b8000aa","ORG_4e2887482991445eb836ba60","26.77","0.02677","26.79677","USD","CONFIRMED","2026-05-07T15:20:58.470Z"
"6519","c4a91997-752e-4910-a5cd-6d42e0634933","TX_1778167258475_0F669F580AED","ORG_WALLET_1778160274766_F1C3DC6076C5","ORG_WALLET_1778160278032_16437CB118C2","ORG_20a1c457345d4a89afd74ee2","ORG_67419309808345279b5259d7","22.31","0.02231","22.33231","USD","CONFIRMED","2026-05-07T15:20:58.475Z"
"6520","4b058674-0f95-44ac-9000-10b0c975134e","TX_1778167258480_A4CA8D1071D0","ORG_WALLET_1778160276576_57F1AE36B2AC","ORG_WALLET_1778160268806_57EC325FBE88","ORG_bebd64d6740044d1bb3a41b9","ORG_6b079307700d496bb62aa72c","41.92","0.04192","41.96192","USD","CONFIRMED","2026-05-07T15:20:58.480Z"
"6521","d4814114-86f3-4ccc-89aa-a68dbbd462de","TX_1778167258484_A5A51632BCD5","ORG_WALLET_1778160282622_50BBD01DB0E0","ORG_WALLET_1778160270244_8FA5322D5953","ORG_7165931dc11d448fbc2f29f4","ORG_2a4b739bfe4b4248b59c8c60","3.98","0.00398","3.98398","USD","CONFIRMED","2026-05-07T15:20:58.484Z"
"6522","0d3606a7-cea4-4698-853f-33a9dbf26606","TX_1778167258488_B3C8A252C216","ORG_WALLET_1778160271503_26D7F9F47165","ORG_WALLET_1778160271252_67D918BA6E84","ORG_3284baf117844e8289acfa39","ORG_f6d121503eec494299f9bf40","46.1","0.0461","46.1461","USD","CONFIRMED","2026-05-07T15:20:58.488Z"
"6523","ed30580c-d817-4849-a699-5eb5c08c5ef5","TX_1778167258492_509E696F87B7","ORG_WALLET_1778160269733_0E05DF2FFF93","ORG_WALLET_1778160272938_24D08982CD31","ORG_8e5e15226c434f6db4c68dfe","ORG_1e01824ab59a4e68ae11f7a3","9.02","0.00902","9.02902","USD","CONFIRMED","2026-05-07T15:20:58.493Z"
"6524","7e7b976e-b64c-45db-aa15-3a6d79f6905a","TX_1778167258497_07E5F77CB225","ORG_WALLET_1778160277036_D88468BE2F0D","ORG_WALLET_1778160274932_22FF89952550","ORG_602f8a0e45d24e59815b6795","ORG_3028e13c98ca4d07a3b5fa43","2.78","0.00278","2.78278","USD","CONFIRMED","2026-05-07T15:20:58.497Z"
"6525","c4f510eb-7e36-4aa4-a84b-0aa944a00a42","TX_1778167258502_13147F84BCE5","ORG_WALLET_1778160281940_C938801D48CF","ORG_WALLET_1778160276412_51B6857CB493","ORG_db20c1255ff54714bcf79451","ORG_bd5fbb777a224d3a93208bf3","34","0.034","34.034","USD","CONFIRMED","2026-05-07T15:20:58.502Z"
"6526","4078768e-2567-409a-86e0-7b13d318e35a","TX_1778167258507_669E43E4D5E0","ORG_WALLET_1778160280723_76881A40B86C","ORG_WALLET_1778160281587_7507D0163D18","ORG_ffb1b562e6c24779bc734630","ORG_0130bc4c8a4f483db60b9a07","45.84","0.04584","45.88584","USD","CONFIRMED","2026-05-07T15:20:58.507Z"
"6527","242b4a67-66f1-4b1d-ae1b-b1ab1140db41","TX_1778167258512_996A8FEC1227","ORG_WALLET_1778160281587_7507D0163D18","ORG_WALLET_1778160276412_51B6857CB493","ORG_0130bc4c8a4f483db60b9a07","ORG_bd5fbb777a224d3a93208bf3","48.71","0.04871","48.75871","USD","CONFIRMED","2026-05-07T15:20:58.512Z"
"6528","2e6000e5-a986-49a0-8c38-e7f38fb27142","TX_1778167258516_0C406EAF39B3","ORG_WALLET_1778160282199_5426CD38E9D1","WALLET_1778153631813_640BB05C64D8D","ORG_f2aa8c43d06346a09f7f1a33","629571","25.45","0.02545","25.47545","USD","CONFIRMED","2026-05-07T15:20:58.516Z"
"6529","88d3e112-37d4-46be-890b-79fe7992c908","TX_1778167258521_7722F471E9A4","ORG_WALLET_1778160281313_EE9CB4E26C8C","ORG_WALLET_1778160270410_EEC9BBFE5154","ORG_aa878780244041f0ae807e6b","ORG_9f9a3d44b94a4515b31ff405","34.73","0.03473","34.76473","USD","CONFIRMED","2026-05-07T15:20:58.521Z"
"6530","8f78c97d-500e-41c5-b678-e71c3b6e64ea","TX_1778167258525_87CE05AE88C5","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_WALLET_1778160279241_D1D6C1B2EAAB","ORG_7092abecea7a4c3ea5d476c2","ORG_a86f8c15d8ce4214ae8d4b54","38.53","0.03853","38.56853","USD","CONFIRMED","2026-05-07T15:20:58.525Z"
"6531","d4934d46-b029-44f4-acf6-7112757fa5bd","TX_1778167258528_97CCEF8450FF","ORG_WALLET_1778160271420_10308936FCED","ORG_WALLET_1778160275589_C9E67150825E","ORG_c657f0a890c74ef99b1652bf","ORG_63e743b83e9d4500b9679527","35.01","0.03501","35.04501","USD","CONFIRMED","2026-05-07T15:20:58.529Z"
"6532","0cc9b439-68d7-4bcc-93e7-e4da1d0cbe15","TX_1778167258533_8F6494E5B4A5","ORG_WALLET_1778160268893_3F8C90E5DA98","ORG_WALLET_1778160270079_0C0EAE39BC93","ORG_a34da9d20f934482ba962b14","ORG_fdc6ce67a3af4909bf689efd","48.32","0.04832","48.36832","USD","CONFIRMED","2026-05-07T15:20:58.533Z"
"6533","271c979b-ef03-4d42-9f38-49bb380c73d7","TX_1778167258537_C9C7AE120A22","ORG_WALLET_1778160281940_C938801D48CF","ORG_WALLET_1778160276494_506DC7CD27D4","ORG_db20c1255ff54714bcf79451","ORG_03290d8bceec4c578406b6ff","24.48","0.02448","24.50448","USD","CONFIRMED","2026-05-07T15:20:58.537Z"
"6534","77fd9425-c274-4b1e-a8ab-35481e1768f8","TX_1778167258541_AED38B82E3CF","ORG_WALLET_1778160281062_85389B0F8FB2","ORG_WALLET_1778160282372_B62DC72D41CD","ORG_37f71cc8ea3140579b5187c2","ORG_390298c5f209426d9b91ea2b","32.17","0.03217","32.20217","USD","CONFIRMED","2026-05-07T15:20:58.541Z"
"6535","29d693cd-5c3b-4290-98da-7dc706fd278c","TX_1778167258545_34B917296A60","WALLET_1778066885551_3953C6C1EF125","ORG_WALLET_1778160268806_57EC325FBE88","12","ORG_6b079307700d496bb62aa72c","48.53","0.04853","48.57853","USD","CONFIRMED","2026-05-07T15:20:58.545Z"
"6536","1889d72e-61a7-4879-a37d-8c1178ce2f9c","TX_1778167258549_B7DACA32ECF5","ORG_WALLET_1778160273104_AC5499EBB8DB","WALLET_1778066885551_3953C6C1EF125","ORG_90b640dac1aa4692a7678e4e","12","8.67","0.00867","8.67867","USD","CONFIRMED","2026-05-07T15:20:58.549Z"
"6537","465da2e4-5a8e-4a38-b43a-1714f4e5841e","TX_1778167258554_EF66209C0E6C","ORG_WALLET_1778160272938_24D08982CD31","ORG_WALLET_1778160268806_57EC325FBE88","ORG_1e01824ab59a4e68ae11f7a3","ORG_6b079307700d496bb62aa72c","38.63","0.03863","38.66863","USD","CONFIRMED","2026-05-07T15:20:58.554Z"
"6538","ce5ce8fb-141e-4b8b-8881-523727757976","TX_1778167258559_A337E13AC7F0","ORG_WALLET_1778160282372_B62DC72D41CD","ORG_WALLET_1778160282622_50BBD01DB0E0","ORG_390298c5f209426d9b91ea2b","ORG_7165931dc11d448fbc2f29f4","39.35","0.03935","39.38935","USD","CONFIRMED","2026-05-07T15:20:58.559Z"
"6539","bf48f64e-dfe3-4e59-aafc-f9ac93fda2e5","TX_1778167258563_2D855359E04F","ORG_WALLET_1778160271754_0357D97220C1","WALLET_1778067145106_5F898D69F5F79","ORG_25fbaf76c088457a8422b979","15","16.21","0.01621","16.22621","USD","CONFIRMED","2026-05-07T15:20:58.563Z"
"6540","9613a392-cc7c-441b-92f3-b8f588b5601c","TX_1778167258568_25295AA86E25","ORG_WALLET_1778160282622_50BBD01DB0E0","ORG_WALLET_1778160270410_EEC9BBFE5154","ORG_7165931dc11d448fbc2f29f4","ORG_9f9a3d44b94a4515b31ff405","11.81","0.01181","11.82181","USD","CONFIRMED","2026-05-07T15:20:58.568Z"
"6541","a0177d30-487d-45c7-bcc7-c96f922877c0","TX_1778167258572_95CEF724D71C","ORG_WALLET_1778160271922_7B17C247593D","ORG_WALLET_1778160276576_57F1AE36B2AC","ORG_65c1186c01ec473e8828d351","ORG_bebd64d6740044d1bb3a41b9","35.42","0.03542","35.45542","USD","CONFIRMED","2026-05-07T15:20:58.572Z"
"6542","6135d8d5-051c-4ef1-b740-9c02dd59437a","TX_1778167258576_8AAEE7E3612F","ORG_WALLET_1778160281146_B8874C5AC610","ORG_WALLET_1778160280641_07749B20BDD1","ORG_ae90e61e64ff48a089d9a554","ORG_72acde45a0c54024bfa80e9a","3.95","0.00395","3.95395","USD","CONFIRMED","2026-05-07T15:20:58.576Z"
"6543","85688c38-d217-4b85-9b80-64a527af4443","TX_1778167258579_DBDEAE129EED","ORG_WALLET_1778160276669_B5FBDAD5E398","ORG_WALLET_1778160269059_6971AFBA84D6","ORG_9e23f808f3544113a4ba0620","ORG_2da30634595b4a878b928a3b","12.65","0.01265","12.66265","USD","CONFIRMED","2026-05-07T15:20:58.579Z"
"6544","434b1f08-95f4-4404-9147-6d2799780ea7","TX_1778167258584_C0DDC76C50C1","ORG_WALLET_1778160272427_347735F01EAC","ORG_WALLET_1778160277199_E35225A60825","ORG_95f1c8263eb9403fa7c10857","ORG_27c30d81ee7a4fb88450f457","2.89","0.00289","2.89289","USD","CONFIRMED","2026-05-07T15:20:58.584Z"
"6545","44bdf583-b5a6-4948-b891-202f2e48a3ba","TX_1778167258589_07A2FFB030CA","ORG_WALLET_1778160281761_D0E2A46DF0CD","ORG_WALLET_1778160271252_67D918BA6E84","ORG_7346434746a24847bbb306fe","ORG_f6d121503eec494299f9bf40","42.06","0.04206","42.10206","USD","CONFIRMED","2026-05-07T15:20:58.589Z"
"6546","67f1c171-e962-489b-8d3b-6f1e76cff9ce","TX_1778167258593_7F0AC86F45B4","ORG_WALLET_1778160276854_01DB22D26B59","ORG_WALLET_1778160271503_26D7F9F47165","ORG_96abde570dc346cb8fa1c4f8","ORG_3284baf117844e8289acfa39","39.95","0.03995","39.98995","USD","CONFIRMED","2026-05-07T15:20:58.593Z"
"6547","87da3105-1ff0-4a51-a9f0-06cfb45f089d","TX_1778167258597_EFB56E6E9DC9","ORG_WALLET_1778160271672_EF8D127944C6","ORG_WALLET_1778160275178_6BFE22ABCAE0","ORG_fe7e985bb291407888115b56","ORG_f8763b870e3945858dab1964","15.18","0.01518","15.19518","USD","CONFIRMED","2026-05-07T15:20:58.597Z"
"6548","7c95651e-fa56-49b2-8fb9-5d4d0b178f10","TX_1778167258601_FAB6B8A95A56","ORG_WALLET_1778160279899_A1DC55243B7F","ORG_WALLET_1778160274516_CEC24B06855F","ORG_f41a9b9ed2d64ef599b8a9ac","ORG_cf3821c41c2a41c7a668fc65","2.11","0.00211","2.11211","USD","CONFIRMED","2026-05-07T15:20:58.601Z"
"6549","6d908eb6-0e11-4eea-8dd8-daf8cdc44a4e","TX_1778167258606_4D3646C3D527","ORG_WALLET_1778160276412_51B6857CB493","ORG_WALLET_1778160269733_0E05DF2FFF93","ORG_bd5fbb777a224d3a93208bf3","ORG_8e5e15226c434f6db4c68dfe","17.84","0.01784","17.85784","USD","CONFIRMED","2026-05-07T15:20:58.606Z"
"6550","5016ff7c-3981-4223-8d0c-5a56d69427be","TX_1778167258610_0905C1314BC2","ORG_WALLET_1778160273603_8FD5638257B0","ORG_WALLET_1778160278829_27222539D362","ORG_b209686058a44bbcae11cd83","ORG_3f069e8026b3411fb09ee1b9","4.87","0.00487","4.87487","USD","CONFIRMED","2026-05-07T15:20:58.610Z"
"6551","aea9daa3-2b48-43be-9b72-af793d3e80a6","TX_1778167258613_83F75723D9F9","WALLET_1778143333918_F039E75D04FE3","WALLET_1778153631813_640BB05C64D8D","311287","629571","16.07","0.01607","16.08607","USD","CONFIRMED","2026-05-07T15:20:58.613Z"
"6552","c65a8f51-0beb-44dc-82a3-bf0683c519df","TX_1778167258618_8F1AF619C26C","ORG_WALLET_1778160282964_AC07329D4648","ORG_WALLET_1778160282538_2FB7C9E73DEE","ORG_3265ae8f978f4b7d9d6e5fa9","ORG_6328ec72b8d1427a882a8d14","9.21","0.00921","9.21921","USD","CONFIRMED","2026-05-07T15:20:58.618Z"
"6553","c5688de4-eabc-4ac5-958f-33afed1e4017","TX_1778167258623_05B80E7A9551","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_WALLET_1778160276248_B929B3B975EE","ORG_8b82065a06c744edb8815cb9","ORG_10a2a0c34b3b47e3aedbe985","46.2","0.0462","46.2462","USD","CONFIRMED","2026-05-07T15:20:58.623Z"
"6554","1c321691-88c2-45c5-a672-50dafd6f9221","TX_1778167258628_5EF298BE5F00","ORG_WALLET_1778160270916_58F7499D02AE","WALLET_1778153747020_1ECAE0E292C2A","ORG_3b0c736419434cb3915d9406","554070","45.24","0.04524","45.28524","USD","CONFIRMED","2026-05-07T15:20:58.628Z"
"6555","1ce573f0-425e-4c4f-af50-744b4e6ac03f","TX_1778167258633_2AE1B940D40B","ORG_WALLET_1778160274932_22FF89952550","ORG_WALLET_1778158080621_9D3B20D175BC1","ORG_3028e13c98ca4d07a3b5fa43","ORG_1d0a64007d7149ba8b5a7aa3","45.23","0.04523","45.27523","USD","CONFIRMED","2026-05-07T15:20:58.633Z"
"6556","15f3a565-d41f-41e5-bc07-f6d2b928c802","TX_1778167258639_033BCF55DCA8","ORG_WALLET_1778160274516_CEC24B06855F","ORG_WALLET_1778160276412_51B6857CB493","ORG_cf3821c41c2a41c7a668fc65","ORG_bd5fbb777a224d3a93208bf3","2.71","0.00271","2.71271","USD","CONFIRMED","2026-05-07T15:20:58.639Z"
"6557","ff9f40e7-ff11-4514-ad11-f5f167006a13","TX_1778167258644_22657EFF15F9","ORG_WALLET_1778160278130_FD9398A28CB7","ORG_WALLET_1778160281761_D0E2A46DF0CD","ORG_663382d38d544ef9b9ebb2c7","ORG_7346434746a24847bbb306fe","12.12","0.01212","12.13212","USD","CONFIRMED","2026-05-07T15:20:58.644Z"
"6558","dfe5d7c9-ecc0-43cc-a9f3-2240427ffc9e","TX_1778167258648_9954B4198DA8","ORG_WALLET_1778160271672_EF8D127944C6","ORG_WALLET_1778160275341_7016E58B21CB","ORG_fe7e985bb291407888115b56","ORG_ba1f38d427344ade8b8000aa","24","0.024","24.024","USD","CONFIRMED","2026-05-07T15:20:58.648Z"
"6559","d3bd22ed-52df-4083-b4e3-da31c69d9e97","TX_1778167258654_51F767579B1C","ORG_WALLET_1778160275671_04596EB26676","ORG_WALLET_1778160269733_0E05DF2FFF93","ORG_cb4afdce1d614e709ea35423","ORG_8e5e15226c434f6db4c68dfe","10.25","0.01025","10.26025","USD","CONFIRMED","2026-05-07T15:20:58.654Z"
"6560","c89c92bb-e287-4976-99ff-f1a286681c9e","TX_1778167258659_4DD6195A28EB","WALLET_1778067139764_D220C5EF78856","ORG_WALLET_1778160279735_472CEB450301","13","ORG_6575120899be4b2b93a8295a","32.7","0.0327","32.7327","USD","CONFIRMED","2026-05-07T15:20:58.659Z"
"6561","d21084b6-f380-498d-b89f-6ef8d79fe710","TX_1778167258663_4AB7F4B206C9","ORG_WALLET_1778160273275_19AD91E00789","WALLET_1778070501985_A574CF7592927","ORG_f27a7bac46bf4ceb842fec9d","19","32.78","0.03278","32.81278","USD","CONFIRMED","2026-05-07T15:20:58.663Z"
"6562","04ba43f7-88fe-4d65-a1cf-f11fdaf3b740","TX_1778167258669_71AEC7303DF8","ORG_WALLET_1778160272938_24D08982CD31","ORG_WALLET_1778160274346_C1801622C4F1","ORG_1e01824ab59a4e68ae11f7a3","ORG_eb4457964c8e4d2c85073cbc","6.79","0.00679","6.79679","USD","CONFIRMED","2026-05-07T15:20:58.669Z"
"6563","766cbd3d-2325-45d9-9bd0-eadfaa0c7eb0","TX_1778167258674_7A7F9FC217E0","ORG_WALLET_1778160273104_AC5499EBB8DB","ORG_WALLET_1778160277118_C70DF08FF521","ORG_90b640dac1aa4692a7678e4e","ORG_1ea32c1b16bc4f64adf2679b","44.28","0.04428","44.32428","USD","CONFIRMED","2026-05-07T15:20:58.674Z"
"6564","feefa733-121f-4ee8-8d4e-f3c73edbc4ca","TX_1778167258679_B3B488BAE14C","ORG_WALLET_1778160278656_2AA9E6362FDE","ORG_WALLET_1778160274932_22FF89952550","ORG_8121c92f968d451094666b4d","ORG_3028e13c98ca4d07a3b5fa43","46.63","0.04663","46.67663","USD","CONFIRMED","2026-05-07T15:20:58.679Z"
"6565","3f93916d-a758-4e3b-8ccd-1eed048dd6f6","TX_1778167258683_30B8BF7CA2B7","WALLET_1778160871693_0EA008B15BECE","WALLET_1778066536214_1CCF535AA5CB2","900478","11","25.21","0.02521","25.23521","USD","CONFIRMED","2026-05-07T15:20:58.683Z"
"6566","06f1bd9b-9897-475b-97de-7aa7bd858cdb","TX_1778167258688_0ED120CCB91B","ORG_WALLET_1778160282882_721F365A8568","ORG_WALLET_1778160281399_E2C38644A950","ORG_ca0453f9444845208f60654d","ORG_b11bbcf3ec4b4e0680428a05","26.25","0.02625","26.27625","USD","CONFIRMED","2026-05-07T15:20:58.688Z"
"6567","7b51b45b-ce99-4a3a-a63a-bfc28d2dcae0","TX_1778167258693_6567619FA3C6","ORG_WALLET_1778160278300_D29F97057D02","ORG_WALLET_1778160270244_8FA5322D5953","ORG_fd7b8664935248b5999f8970","ORG_2a4b739bfe4b4248b59c8c60","7.01","0.00701","7.01701","USD","CONFIRMED","2026-05-07T15:20:58.693Z"
"6568","7e3540f9-45e1-49a2-9f42-96e37093b868","TX_1778167258697_042888C850F1","ORG_WALLET_1778160273275_19AD91E00789","WALLET_1778154970895_D82B934E18EF1","ORG_f27a7bac46bf4ceb842fec9d","900475","30.31","0.03031","30.34031","USD","CONFIRMED","2026-05-07T15:20:58.697Z"
"6569","fb231952-a193-42e4-a55f-d5cb94b29624","TX_1778167258701_1B7651609715","ORG_WALLET_1778160278746_7064FF0F96E8","ORG_WALLET_1778160275919_BDF031F0A6D4","ORG_7cd6695ce0d64ff3815c79cb","ORG_6e9b7fd7d6a84f5d89e1f07a","46.55","0.04655","46.59655","USD","CONFIRMED","2026-05-07T15:20:58.701Z"
"6570","e355eadf-28bf-42ac-9be2-a72a9a7b288b","TX_1778167258705_80F52063CA30","ORG_WALLET_1778160280313_BC5103AB96CB","ORG_WALLET_1778160281228_62BF0507BF95","ORG_383affa12a9d41fba9370e9c","ORG_875af1ba8fb94bc4b83fad9f","8.86","0.00886","8.86886","USD","CONFIRMED","2026-05-07T15:20:58.705Z"
"6571","d2920a2e-c100-4a58-94a6-0ab7ffa4e12b","TX_1778167258710_C7AACB28D239","ORG_WALLET_1778160280805_22EC8852FE9E","ORG_WALLET_1778160271922_7B17C247593D","ORG_d3f28c40555a4b4eb89e74ed","ORG_65c1186c01ec473e8828d351","27.58","0.02758","27.60758","USD","CONFIRMED","2026-05-07T15:20:58.710Z"
"6572","dfe7c2b7-4a33-4bbf-a226-dbe40bcd3101","TX_1778167258716_2208B2906310","ORG_WALLET_1778160277036_D88468BE2F0D","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_602f8a0e45d24e59815b6795","ORG_7092abecea7a4c3ea5d476c2","8.27","0.00827","8.27827","USD","CONFIRMED","2026-05-07T15:20:58.716Z"
"6573","122bcb74-f06e-4e13-a4f1-f55e30f58a0d","TX_1778167258721_5E69A71EC0F9","ORG_WALLET_1778160280145_1BD0EB49AB57","ORG_WALLET_1778160276494_506DC7CD27D4","ORG_13ab97a389df4a27bdd054a8","ORG_03290d8bceec4c578406b6ff","15.86","0.01586","15.87586","USD","CONFIRMED","2026-05-07T15:20:58.721Z"
"6574","a952a981-151f-478b-a408-6be1bf53dd4f","TX_1778167258727_AF8023BA5A4D","ORG_WALLET_1778160275260_2FA5B71E69EF","ORG_WALLET_1778160274098_0A5EF90FB47E","ORG_36825afef0744860ab8035f2","ORG_a73b423c03aa4e7da5788a37","38.15","0.03815","38.18815","USD","CONFIRMED","2026-05-07T15:20:58.727Z"
"6575","a7752662-b744-4e2d-862d-fd8baddc0c27","TX_1778167258732_3DDC2AC2587C","WALLET_1778153906827_07651C59B5DEE","ORG_WALLET_1778160280396_28AA8E30C40A","900473","ORG_445bfea799664a1a85c09e39","42.99","0.04299","43.03299","USD","CONFIRMED","2026-05-07T15:20:58.732Z"
"6576","e108b921-560b-4e12-9d8c-5a1ab0cdd7c3","TX_1778167258736_E1EFDFC82F72","ORG_WALLET_1778160278300_D29F97057D02","ORG_WALLET_1778160279078_A5374ADC2320","ORG_fd7b8664935248b5999f8970","ORG_c4b9ddb3c679416b903f4368","16.89","0.01689","16.90689","USD","CONFIRMED","2026-05-07T15:20:58.736Z"
"6577","4048d9c5-8d32-4b5c-aa1f-bb362fd397f5","TX_1778167258742_7000D734A973","ORG_WALLET_1778160269733_0E05DF2FFF93","ORG_WALLET_1778160276248_B929B3B975EE","ORG_8e5e15226c434f6db4c68dfe","ORG_10a2a0c34b3b47e3aedbe985","46.42","0.04642","46.46642","USD","CONFIRMED","2026-05-07T15:20:58.742Z"
"6578","86a2ff73-83d3-4706-8063-5b21929124de","TX_1778167258747_54ADC619D1CD","WALLET_1778071441355_6612E1BB0599A","ORG_WALLET_1778160282372_B62DC72D41CD","22","ORG_390298c5f209426d9b91ea2b","1.94","0.00194","1.94194","USD","CONFIRMED","2026-05-07T15:20:58.747Z"
"6579","33e93782-2fb8-4cdb-9bf9-330dada27d2a","TX_1778167258752_44DB0B6D372F","ORG_WALLET_1778160276854_01DB22D26B59","ORG_WALLET_1778160270744_5C3A6545AD72","ORG_96abde570dc346cb8fa1c4f8","ORG_4a6dba69e91e40eaae01a77f","28.77","0.02877","28.79877","USD","CONFIRMED","2026-05-07T15:20:58.752Z"
"6580","59f89b3b-e1fb-4ade-a253-50f6a2510c59","TX_1778167258758_AF0D56055762","ORG_WALLET_1778160269349_7AA905F368B7","ORG_WALLET_1778160283046_9BD4F086F512","ORG_d960392e058d4b21ae6e9131","ORG_4583de686dcd47b699bf4049","37.71","0.03771","37.74771","USD","CONFIRMED","2026-05-07T15:20:58.758Z"
"6581","af4ceb81-8b78-48de-9818-be76a212d96a","TX_1778167258765_0E5592CC4784","ORG_WALLET_1778160280396_28AA8E30C40A","ORG_WALLET_1778160278746_7064FF0F96E8","ORG_445bfea799664a1a85c09e39","ORG_7cd6695ce0d64ff3815c79cb","46.68","0.04668","46.72668","USD","CONFIRMED","2026-05-07T15:20:58.765Z"
"6582","cd068530-d1df-488a-bb57-0ab18cea63ed","TX_1778167258770_8F48A72FD4DB","ORG_WALLET_1778160275014_18D1A4CDCE47","ORG_WALLET_1778160271672_EF8D127944C6","ORG_1279f3ac8c8345a9bd0d57cf","ORG_fe7e985bb291407888115b56","40.75","0.04075","40.79075","USD","CONFIRMED","2026-05-07T15:20:58.770Z"
"6583","0a6cd014-462e-46a9-a987-bdfc64dbab37","TX_1778167258774_979A38445BD9","ORG_WALLET_1778160276947_D26E37C2F505","WALLET_1778160871693_0EA008B15BECE","ORG_a9a322e9d1e743aca1161f69","900478","27.12","0.02712","27.14712","USD","CONFIRMED","2026-05-07T15:20:58.774Z"
"6584","7de1c19b-ac99-4dbb-b919-b8986e6ad22c","TX_1778167258780_B624D13414A0","ORG_WALLET_1778160271086_EEFE4F412D2E","WALLET_1778067139764_D220C5EF78856","ORG_21f9c483dfae4315b138bac7","13","13.61","0.01361","13.62361","USD","CONFIRMED","2026-05-07T15:20:58.780Z"
"6585","4a951d82-ebe7-4807-a606-7072e7db193a","TX_1778167258786_264EA363F48C","ORG_WALLET_1778160271837_0C82F2D95DA1","WALLET_1778158164274_EEBF658010844","ORG_b2c0e26bc8e4438380730970","900476","30.9","0.0309","30.9309","USD","CONFIRMED","2026-05-07T15:20:58.786Z"
